CNPJ_Fundo;Data_Referencia;Versao;Numero_Processo;Juizo;Instancia;Data_Instauracao;Valor_Causa;Partes_Processo;Chance_Perda;Principais_Fatos;Analise_Impacto_Perda
08.924.783/0001-01;2021-12-01;2;1001236-39.2020.8.26.0011;Foro Regional IX - Pinheiros, 42ª Vara Cível, SP;1ª Instância;2020-02-11;6206837.41;EBT Fundo de Investimento Imobiliário e Fundo de Investimento Imobiliário - FII BTGPactual Corporate Office FundXGafisa S.A.;POSSÍVEL;04/12/2020 [Decisão] O juiz deferiu a realização de diligências visando encontrar valores ou bens passíveis de penhora nas empresassubsidiárias criadas pela Gafisa.10/12/2020 [Decisão] O juiz determinou que o bloqueio das contas das empresas subsidiárias criadas pela Gafisa restaria prejudicado, emrazão do efeito suspensivo atribuído ao novo agravo de instrumento interposto pela Executada (nº 2288870-08.2020.8.26.0000).15/12/2020 [Petição] Os Exequentes protocolaram petição reiterando o pedido de bloqueio das ações mantidas em tesouraria pela Gafisa com aexpedição de mandado de penhora à instituição financeira escrituradora, visto que tal pedido não foi atingido pela suspensão daexecução.16/12/2020 [Decisão] O juiz deferiu o pedido de expedição de penhora dirigido ao Itaú Unibanco S/A (banco escriturador) e determinou que osExequentes comprovassem o protocolo nos autos em 10 dias.17/12/2020 [Petição] Os Exequentes apresentaram nos autos o comprovante de protocolo realizado no Itaú Unibanco S/A para constrição dasações mantidas pela Gafisa.;Em princípio, sem contingência passiva, na medida em que Fundo/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
08.924.783/0001-01;2021-12-01;2;2254574-57.2020.8.26.0000;TJSP, 33ª Câmara Cível, SP;2ª Instância;2020-10-23;0;Gafisa S.A.XEBT Fundo de Investimento Imobiliário e Fundo de Investimento Imobiliário - FII BTGPactual Corporate Office Fund;POSSÍVEL;13/11/2020 - Negado provimento a agravo GAFISA.24/11/2020 - Embargos de declaração GAFISA.25/11/2020 - Embargos rejeitados.;Incidente Processual. Analisar impacto nos autos principais.
08.924.783/0001-01;2021-12-01;2;2288870-08.2020.8.26.0000;TJSP, 33ª Câmara Cível, SP;2ª Instância;2020-12-04;0;Gafisa S.A.XEBT Fundo de Investimento Imobiliário e Fundo de Investimento Imobiliário - FII BTGPactual Corporate Office Fund;POSSÍVEL;.09 /12/2020 [Andamento] O agravo de instrumento com pedido de efeito suspensivo foi distribuído à 33ª Câmara de Direito Privado, sobrelatoria do Des. Mario A. Silveira09/12/2020 [Decisão] O Relator entendeu pela necessidade de atribuição de efeito suspensivo ao recurso, nos termos do art. 1.019, I, doCPC e determinou a intimação dos Exequentes para manifestação.10/12/2020 [Andamento] Foi enviado ofício à primeira instância informando sobre a atribuição de efeito suspensivo. No momento, osExequentes estão no prazo para apresentação de resposta ao recurso.;Incidente Processual. Analisar impacto nos autos principais.
09.072.017/0001-29;2021-12-01;1;1093303-18.2018.8.26.0100;43ª Vara Cível do Foro Central da Comarca de SP;2ª Instância;2018-09-06;465196.64;Swiss Re Corporate x Cond. Do Ed. Paulista 500 Fundação Petrobrás CSHG Real Estate FII Exto Incorporações e Cond. Ed. Vila Olímpia Corporate Plaza;POSSÍVEL;Autora requereu ressarcimento pelos gastos com o pagamento de adicional de periculosidade a um de seus empregados, em razão de a atividade laboral ter sido levada a cabo no Edifício Vila Olímpia Corporate Plaza, que armazenava, nas áreas comuns, combustível destinado ao funcionamento de gerador de energia elétrica.;Em caso de perda, o Fundo deverá arcar com o valor indenizatório, proporcionalmente entre as partes.
09.072.017/0001-29;2021-12-01;1;1035148-51.2020.8.26.0100;9ª Vara Cível do Foro Central da Comarca de São Paulo - SP;2ª Instância;2020-04-29;475283.21;Finch Brasil Soluções Integradas de Tecnologia Ltda x CSHG Real Estate FII;POSSÍVEL;Pleiteia a concessão de Tutela Antecipada em Caráter Antecedente para reduzir em 50% (cinquenta por cento) o aluguel mensal.;Em caso de perda, o Fundo não receberá os valores integrais ora acordados pela locação do imóvel.
10.375.382/0001-91;2021-12-01;1;0045644-39.2009.8.24.0023 (023.09.045644-3);1ª Vara Cível;1ª Instância;2016-06-22;16862.11;Boni Dela Mea Restaurante   X  Condominio Voluntario Pro Indiviso do Florianópolis;POSSÍVEL;06/06/2019-Arquivado.;Demanda Encerrada.
10.375.382/0001-91;2021-12-01;1;0004356-09.2012.8.24.0023;4ª Vara Cível;1ª Instância;2012-01-20;98668.44;M5 Indústria e Comércio Ltda. X Condomínio Voluntário Pro Indiviso Floripa Shopping Center S/A;POSSÍVEL;Maio de 2018 - De acordo com escritório, o caso prossegue apenas como busca de honorários. Acompanhamento encerrado.Abril de 2018 - Aguarda-se julgamento de embargos de declaração opostos pela autora.;Demanda Encerrada.
10.375.382/0001-91;2021-12-01;1;0046951-28.2009.8.24.0023 (023.09.046951-0);4ª Vara Cível;2ª Instância;2009-07-06;454886.27;Adriano Silvano MaximoX Condomínio Voluntário Pro Indiviso Floripa Shopping Center S/A;POSSÍVEL;Demanda excluída do relatório.;Demanda encerrada.
10.375.382/0001-91;2021-12-01;1;0048160-66.2008.8.24.0023 (023.08.048160-7);3ª Vara Cível;1ª Instância;2008-08-04;100000;União Florianopolitana das Entidades Comunitárias - UFECOXEmpresa Incorporadora de Shopping Center Florianópolis Ltda;POSSÍVEL;O processo foi extinto sem resolução de mérito por ausência superveniente de interesse processual de agir da parte autora. A UFECO e o MP ainda podem recorrer da decisão, prazo que findará em 01/02/2021 e 24/02/2021, respectivamente. O processo foi extinto sem resolução de mérito por ausência superveniente de interesse processual da parte autora. A UFECO não recorreu, nem o MPSC, de modo que a sentença transitou em julgado. Aguarda-se o arquivamento definitivo. ;Ação proposta com o intuito de compelir os réus ao cumprimento de obrigação de fazer (realizar obras de urbanização que teriam sido prometidas pelo shopping à municipalidade)[Construção de via de ligação entre a Rod. Virgília Vázea e a SC 401].
10.375.382/0001-91;2021-12-01;1;0024232-86.2008.8.24.0023;5ª Vara Cível;3ª Instância;2008-05-12;10000;Paulo Cezar Maciel da Silva  X  Incorporadora de Shopping Center Florianópolis Ltda;REMOTA;O trânsito em julgado foi certificado em 18/05/2021. Iniciado cumprimento de sentença (5056096-03.2021.8.24.0023);Risco em condenação que determine ao réu/polo passivo o pagamento de valores ou o cumprimento de obrigações de fazer, não fazer e outras  pleiteados na inicial, com a consequente condenação em custas e honorários advocatícios.
10.375.382/0001-91;2021-12-01;1;0000747-28.2006.8.24.0023 (023.06.000747-0);2ª Vara da Fazenda Pública;2ª Instância;2006-01-10;685330.51;Município de Florianópolis XJose Matusalem de Carvalho Comelli                (Incorporadora de Shopping Center Florianópolis S/A consta como litisconsorte );POSSÍVEL;Valor garantido em juízo a maior liberado para a Incorporadora de Shopping Center Florianópolis. Pendente de saldo remanescente.;Ação movida pelo Município para desapropriar a área destinada à instalação da Estação de Tratamento de Esgoto que atende a demanda sanitária do Floripa Shopping, o Centro Administrativo do Estado e os conjuntos habitacionais Parque da Figueira e Vila Cachoeira. O pagamento da indenização foi assumido pela Incorporadora de Shopping Center Florianópolis, que já depositou a quantia nos autos. Haverá o levantamento de quantia depositada a maior.
10.375.382/0001-91;2021-12-01;1;0315641-18.2015.8.24.0023;3ª Vara da Fazenda Pública;3ª Instância;2015-06-24;42179;Condominio Voluntario Pro-Indiviso Floripa Shopping CenterXMunicipio de Florianopolis ;POSSÍVEL;03/12/2020 - autos conclusosna Segunda Vice Presidência para julgamento de agravo interno interposto pelo Shopping contra decisão que negou provimento ao Resp.;Há o risco de se arcar com custas e honorários advocatícios, além de gastos e prejuízos decorrentes do cumprimento da lei, isto é, retirada dos painéis publicitários do Floripa Shopping (caso ainda existam).
10.375.382/0001-91;2021-12-01;1;0052045-83.2011.8.24.0023 (023.11.052045-1);5ª Vara Cível;1ª Instância;2011-10-14;300000;Matheus Felipe Padilha  XUNIMED do Estado de Santa Catarina;POSSÍVEL;Em 22/10/2021, a Unimed apresentou impugnação à expert indicada, tendo em vista que figuraria no quadro de funcionários da empresa.;Risco em condenação que determine ao réu/polo passivo o pagamento de valores ou o cumprimento de obrigações de fazer, não fazer e outras  pleiteados na inicial, com a consequente condenação em custas e honorários advocatícios.
10.375.382/0001-91;2021-12-01;1;0012825-68.2017.8.24.0023 (0005274-76.2013.8.24.0023);5ª Vara Cível;3ª Instância;2012-02-07;189518.88;Condominio Voluntario Pro-Indiviso Floripa Shopping Center (AUTOR)XLojas Americanas S.A.;REMOTA;Em 18/05/2021, o recurso especial foi inadmitido pelo 3º Vice-Presidente do TJSC e, em razão disso, interpusemos agravo em recurso especial. Após a apresentação de contrarrazões pela apelada (Lojas Americanas), ao agravo em Resp, sobreveio decisão da 3ª Vice-Presidência do TJSC que remeteu os autos ao STJ. 08/09/2021 - concluso ao relator no STJ.;Demanda Revisional, pode alterar o valor do aluguel pago pelo locatário.Custas e Honorários advocatícios podem ser devidos em caso de decisão favorável à parte contrária.
10.375.382/0001-91;2021-12-01;1;0015514-27.2013.8.24.0023;3ª Vara Cível;1ª Instância;2013-04-02;232878.72;Condominio Voluntario Pro-Indiviso Floripa Shopping Center (AUTOR)XCia Modas Ltda - C&A (REU);REMOTA;De acordo com andamento do site TJ SC, foi homologado acordo que transitou em julgado em março.  Arquivada em 02.06.2017;Demanda Encerrada.
10.375.382/0001-91;2021-12-01;1;0310234-94.2016.8.24.0023;3ª Vara da Fazenda Pública;1ª Instância;2016-09-13;1000;Condominio Voluntario Pro-Indiviso Floripa Shopping Center (AUTOR)XEstado de Santa Catarina (REU);POSSÍVEL;Processo suspenso por determinação do Grupo de Câmaras de Direito Público do TJSC.;Trata-se de demanda de cunho fiscal, que questiona a inclusão de ICMS em energia elétrica. A demanda está sobrestada. Eventual jugalmento contrário pode afetar o valor da tributação devida em conta de energia desde o início da ação. No momento, não há valores apurados .Risco de honorários e verbas de sucumbência.
10.375.382/0001-91;2021-12-01;1;0301302-88.2014.8.24.0023;4ª Vara Cível;2ª Instância;2014-01-10;10000;Julião Konrad XCondominio Voluntario Pro-Indiviso Floripa Shopping Center Marlene Cecília Konrad;POSSÍVEL;20/07/2021, O trânsito em julgado foi certificado nos autos em 20/07/2021.;Trata-se de demanda que, atualmente, discute a validade de acordo feito entre Shopping e fiadores de uma locação. O questionamento do locatário é, provavelmente, no contexto de validade do acordo e de eventual direito de regresso dos fiadores contra o locatário. Além de impactos financeiro, custas e honorários podem ser devidos.
10.375.382/0001-91;2021-12-01;1;0304869-59.2016.8.24.0023;5ª Vara Cível;1ª Instância;2016-05-05;144797.52;Telefonica Brasil S/A X Condominio Voluntario Pro-Indiviso Floripa Shopping Center;REMOTA;22.04.2019 - Autos arquivados.;Demanda Encerrada.
10.375.382/0001-91;2021-12-01;1;0304981-28.2016.8.24.0023;4ª Vara Cível;1ª Instância;2016-05-04;51074.76;K2 Comércio Ltda. - Beagle (AUTOR) XCondominio Voluntario Pro-Indiviso Floripa Shopping Center (REU);POSSÍVEL;Acordo homologado em 12/06/2017. Aguardando o trânsito em julgado. Arquivado.;Demanda Encerrada.
10.375.382/0001-91;2021-12-01;1;0305990-25.2016.8.24.0023;4ª Vara Cível;1ª Instância;2016-05-16;129000;Panvel (Dimed Distribuidora de Medicamentos S/A (AUTOR) XCondominio Voluntario Pro-Indiviso Floripa Shopping Center (REU);REMOTA;Realizado acordo. Aguardando homologação e arquivamento.;Demanda Encerrada.
10.375.382/0001-91;2021-12-01;1;0305710-54.2016.8.24.0023;5ª Vara Cível;1ª Instância;2016-05-23;24928.44;Play One Entretenimento Ltda. (Playland) (AUTOR) XCondominio Voluntario Pro-Indiviso Floripa Shopping Center (REU);REMOTA;11.12.2017 - Sentença homologatória de acordo.Demanda baixada do acompanhamento por escritório.;Demanda Encerrada.
10.375.382/0001-91;2021-12-01;1;0304935-32.2016.8.24.0090;4ª Vara Cível;1ª Instância;2016-06-03;165960.28;Centro de Produção Riograndense de Espumas Industriais Ltda. - Ortobom (AUTOR) X Condominio Voluntario Pro-Indiviso Floripa Shopping Center (REU);REMOTA;Realizado acordo, que foi homologado. Demanda arquivada.;Demanda Encerrada.
10.375.382/0001-91;2021-12-01;1;0311782-28.2014.8.24.0023;;1ª Instância;2014-03-21;426438.96;CONDOMÍNIO VOLUNTÁRIO PRO INDIVISO FLORIPA SHOPPING CENTER. X WMS Supermercados do Brasil Ltda;REMOTA;Em 04/07/2018  foi publicada a sentença homologando o  acordo efetuado entre as partes para que produza os seus jurídicos e legais efeitos e, em consequência, julgando extinto o processo, com resolução de mérito.;Demanda Encerrada.
10.375.382/0001-91;2021-12-01;1;0302579-03.2018.8.24.0023;5ª Vara Cível;1ª Instância;2018-03-21;74690.88;Percorrer  PR Artigos X Condomínio Voluntário Pro Indiviso Floripa Shopping CenterEsportivosLtda;POSSÍVEL;Em 09/07/2020 apresentamos pedido de extinção do processo, por perda do objeto. O acordo foi homologado em 14/07/2020. Aguarda-se o arquivamento do processo.;Demanda Encerrada.
10.375.382/0001-91;2021-12-01;1;0304541-61.2018.8.24.0023;5ª Vara Cível;3ª Instância;2018-05-11;264867.6;Lojas Americanas S.A. X Condominio Voluntario Pro-Indiviso Floripa Shopping Center (AUTOR);POSSÍVEL;Em 21/05/2021, o 3º Vice-presidente do TJSC determinou a remessa dos autos ao STJ, que ocorreu em 24/06/2021.-Em 09/02/2021 Foi feito pedido de tutela provisória antecedente pela Americanas - Em 11/02/2021 sobreveio decisão que deferiu o efeito suspensivo requerido pela LASA e suspendeu o cumprimento do despejo. Contra a decisão, interpusemos agravo interno. Os autos foram conclusos para decisão pelo ministro em 05/04/2021.;Classe de demanda que, em princípio, tem como consequência a continuidade da locação e a definição do novo valor de aluguel. Custas e honorários advocatícios podem ser considerados devidos.
10.375.382/0001-91;2021-12-01;1;5056713-94.2020.8.24.0023;1ª Vara Cível;1ª Instância;2020-07-24;380111.28;Magazine Luiza S/A X Condomínio Voluntário Pro Indiviso Floripa Shopping Center;POSSÍVEL;Sobreveio sentença extinguindo o processo em 19/10/2020;Demanda encerrada.
10.427.246/0001-06;2021-12-01;1;1003607-05.2017.8.26.0100;Foro Central, 12ª Vara Cível, SP;1ª Instância;2017-01-19;15000;CONDOMÍNIO EDIFÍCIO PONTEIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII PRIME PORTFOLIO;REMOTA;23.04.2019 - Sentença julgando procedente o pedido da inicial 06.05.2019 - Juntamos embargos de declaração sobre a legitimidade do polo passivo.20.05.2019 - Apelaram pedindo reforma da sentença que condenou a apelante e, caso não reformada integralmente, pedido para que os danos morais sejam diminuidos.18.06.2019 - Contrarrazões pedindo que neguem provimento à apelação que requereu a reforma da decisão. 03.07.2019 - BTG peticionou requerendo que os autos retornem à vara de origem devido a omissão acerca da legitimidade passiva do Fundo pautada nos Embargos de Declaração que não foram julgados.04.07.2019 - Despacho do relator remetendo os autos à Vara de origem para apreciação dos embargos de declaração.  02.08.2019 rejeitados os embargos de declaração. 27.08.2019 - Interposto recurso de apelação. 17.10.2019 - aberto prazo para o Edifício Ponteo apresentar cotnrarraõzes ao recurso de apelação. 10.01.2020 - Certificado decurso de prazo para apresentação de contrarrazões. 04.03.2020 - Autos Conclusos com o Relator.10.11.2020. Prolatado acórdão dando provimento ao recurso do FII e negando provimento ao recurso da corréu Compacta.03.12.2020 - Interposto Recurso Especial pela Compacta. 11.12.2020. Transcurso de prazo para interposição de Recurso Especial pelos Autores. Podemos dar início ao Cumprimento de Sentença;Risco em condenação que determine ao réu/polo passivo o pagamento de valores ou o cumprimento de obrigações de fazer, não fazer e outras  pleiteados na inicial, com a consequente condenação em custas e honorários advocatícios. Neste caso em específico, estima-se o valor da causa em R$ 15.000,00.
11.233.841/0001-65;2021-12-01;1;0195970-63.2013.8.13.0027;5ª Vara Cível;1ª instância;2013-07-10;10000;Gerson Bispo de Sá vs Real Minas FII;REMOTA;Ação de usucapião das áreas que compoem o Arquipelogo Verde, matrículas 139.123, 139.124, 139.125, 139.126, 139.127 e 141.336, junto ao cartório de registros de imóveis daquela localidade, adquiridas em parceria com a EPO Empreendimentos Participações e Obras Ltda, na proporção de 50% para cada. O causídico contratado reiterou o pedido de julgamento antecipado da ação, tendo-se em vista que a parte autora não anexou ao feito proval literal (original) do contrato que alega ter para a reivindicar a posse dos imóveis. o feito aguarda a oitiva da testemunha arrolada pela parte autora, cuja audiência foi designada para o dia 14/03/2017 às 14:40min, na comarca de Patos de Minas/MG.O processo está com audiência de instrução e julgamento designada para o dia 07/03/2018, às 13:00hrs.;0,01% do Patrimônio Líquido do Fundo
11.233.841/0001-65;2021-12-01;1;0090070-57.2014.8.13.0027;5ª Vara Cível;1ª instância;2014-03-18;10000;Gerson Bispo de Sá vs Real Minas FII e EPO;REMOTA;Ação de manutenção da posse promovida pelo Fundo. O processo aguarda o julgamento do feito principal de usucapião para a decisão simultânea. Em sede de antecipação de tutela, foi concedida em favor dos autores a manutenção da posse. Aguarda designação de AIJ antecipado da lide.;0,01% do Patrimônio Líquido do Fundo
11.233.841/0001-65;2021-12-01;1;0067342-22.2014.8.13.0027;5ª Vara Cível;1ª instância;2014-02-25;10000;Gerson Bispo de Sá vs Real Minas FII e EPO;REMOTA;Ação de Reintegração da Posse promovida pelo Gerson Bispo. O feito aguarda julgamento da ação de usucapião para o seu julgamento simultâneo. Nesta ação foi indeferida a reintegração da posse requerida pelo autor, sem qualquer recursopor parte do requerente. O processo encontra-se com a tramitação suspensa por depender do julgamento das ações sobreditas.;0,01% do Patrimônio Líquido do Fundo
11.233.841/0001-65;2021-12-01;1;017295-06.2014.8.13.0027;5ª Vara Cível;1ª instância;2014-01-01;0;Real Minas FII;POSSÍVEL;Impugnação ao Valor da Causa promovida pelo Fundo objetivando alterar o valor implementado a causa da ação de usucapião promovida pelo autor, corrigindo-a para o valor lançado pela Prefeitura de Betim para estes imóveis. O feito aguarda julgamento. O processo encontra-se com tramitação suspensa por depender do julgamento das ações sobreditas.;0,00% do Patrimônio Líquido do Fundo
11.233.841/0001-65;2021-12-01;1;0172811-57.2014.8.13.0027;5ª Vara Cível;1ª instância;2014-05-26;0;Real Minas FII;POSSÍVEL;Impugnação ao Valor da Causa promovida pelo Fundo objetivando alterar o valor implementado a causa da ação de usucapião promovida pelo autor, corrigindo-a para o valor lançado pela Prefeitura de Betim para estes imóveis. O feito aguarda julgamento.O processo encontra-se com tramitação suspensa por depender do julgamento das ações sobreditas.;0,00% do Patrimônio Líquido do Fundo
11.233.841/0001-65;2021-12-01;1;0141030-17.2014.8.13.0027;5ª Vara Cível;1ª instância;2014-04-28;10000;Gerson Bispo de Sá vs Real Minas FII e outros;REMOTA;Ação anulatória de negócio jurídico formulada por Gerson Bispo, a qual foi resolvida sem a apreciação do mérito. A parte autora interpôs recurso de apelação negado pelo Tribunal de Justiça do Estado de Minas Gerais. Processo arquivado definitivamente.;0,01% do Patrimônio Líquido do Fundo
11.233.841/0001-65;2021-12-01;1;6008825-82.2015.8.13.0027;1ª Vara Cível;1ª instância;2015-10-28;90924.14;Real Minas FII vs fiadores da DLD Comércio Varejista Ltda;REMOTA;Ação de despejo cumulada promovida pelo Fundo. Apresentada emenda para a exclusão da lide da locatária DLD e desistência do pedido de despejo em face da desocupação do imóvel pela inquilina, homologada/deferida pelo juiz. O processo aguarda as expedições de novas citações dos fiadores/devedores desde a data de 26/10/2016, em face dos extravios dos ARs quanto as citações anteriormente expedidas. A ação de cobrança persistiu em face dos fiadores, culminando na celebração de acordo, cujo cumprimento restou integralmente satisfeito. O processo encontra-se suspenso até que seja requerida sua extinção mediante a informação do cumprimento integral do acordo.;0,06% do Patrimônio Líquido do Fundo
11.233.841/0001-65;2021-12-01;1;5002309-29.2016.13.0027;1ª Vara Cível;1ª instância;2015-10-28;302551.12;Real Minas FII vs fiadores da DLD Comércio Varejista Ltda;POSSÍVEL;Ação de Arrolamento de Brens promovida pelo Fundo buscando arrolar e gravar bens imóveis dos fiadores localizados nas cidades de Vila Velha/ES e Vitória/ES, garantindo a satisfação do crédito cobrado na Ação de Despejo cumulada n° 6008825-82.2015.8.13.002. A tutela antecipada foi indeferida, o que foi objeto de Agravo do Instrumento interposto perante o Tribunal de justiça do Estado de Minas Gerais negado pela Câmara julgadora. Os suplicados foram regularmente citados e processo se encontra aguardando conclusão para julgamento da ação em 20/02/2017. A ação encontra-se suspensa, aguardado a confirmação do pagamento da última parcela da confissão de dívida anexa, prevista para o dia 28 de março de 2019.;0,18% do Patrimônio Líquido do Fundo
11.233.841/0001-65;2021-12-01;1;0056481-29.2010-8.19.0001;12ª Vara da Fazenda Pública;1ª instância;2010-02-09;285841.41;Coordenador de Arrecadação do Município do Rio de Janeiro/RJ vs Real Minas FII;PROVÁVEL;Mandado de Segurança impetrado contra ato do Ilmo. Sr.  Coordenador de arrecadação do Município objetivando dispensar a exigência de recolhimento do ITBI para a lavratura e o registro da escritura de compra e venda do imível da Rua Dagmar da fonseca 192, Madureira, eis que o valor avaliado pelo Município estava acima do seu valor de mercado. Liminar obtida, escritura lavrada e registrada perante o cartório do 8º ofício de registro de imóveis do Rio de Janeiro. O mandado foi julgado improcedente cuja sentença foi mantida pelo Tribunal de justiça do Estado do Rio de Janeiro, agrado de instrumento interposto perante o Superior Tribunal de Justiça negado. O feito em referência aguarda certificar custas desde a data de 07/11/2013. Depósito judicial para a obtenção de liminar nesta ação ao importe de R$ 402.241,41 em 12/02/2010. Aguarda levantamento da caução prestada.;0,17% do Patrimônio Líquido do Fundo
11.233.841/0001-65;2021-12-01;1;0409283-57.2012.8.19.0001;4ª Vara Distrital de Madureira;1ª instância;2012-10-18;478262;Banco do Brasil S.A. vs Real Minas FII;REMOTA;Ação Revisional, proposta pelo Fundo, relativa a locação da loja jirau localizados na Rua Dagmar da Fonseca 192, Madureira , Rio de Janeiro/RJ. A liminar foi deferida para a fixação do aluguel provisório. Laudo pericial dos peritos nomeados pelo Juiz amplamente favorável a revisão do aluguel ao patamar pretendido. O feito se encontra em conclusão com a juíza para a sentença. A ação em primeira instância teve decisão favorável à locadora, com interposição de recurso de apelação pelo locatário. Processo em fase de apresentação das contrarrazões recursais e remessa do TJRJ para apreciação e julgamento da apelação apresentada.;0,29% do Patrimônio Líquido do Fundo
11.233.841/0001-65;2021-12-01;1;0017320-49.2014.8.19.0202;4ª Vara Distrital de Madureira;1ª instância;2014-06-27;1142400;Banco do Brasil S.A. vs Real Minas FII;PROVÁVEL;Ação Renovatória proposta pelo Banco do Brasil S.A com vistas a prorrogar a locação do imóvel situado na Rua Dagmar da Fonseca, nº 192, Madureira - Rio de Janeiro. Citação recebida e contestação já protocolizada ao feito. A ação em primeira instância atendeu à pretensão do locatário quanto à renovação da locação, todavia lhe impôs condenação quanto à verba honorária. Processo em fase de encaminhamento à segunda instância para apreciação e julgamento da apelação apresentada.;0,69% do Patrimônio Líquido do Fundo
11.233.841/0001-65;2021-12-01;1;1522763.21.2014.8.13.0024;2ª Vara de Execuções Fiscais;1ª instância;2014-08-08;26485.95;AAR Rodrigues Assessoria e Consultoria Ltda-ME, Galo Empreendimentos e Negócios S/A e Real Minas FII vs Município de Belo Horizonte;REMOTA;Ação anulatória de débito fiscal relativo aos IPTUs de 2012 incidentes sobre os imóveis situados na Rua Santa Catarina 746, Bairro de Lourdes, e Avenida Afonso Pena 2161, na cidade de Belo Horizonte/MG. Foi deferida a liminar na data de 08/02/2017 para depósitos integrais dos tributos possibilitando as suspensões das suas exigibilidades. Inexiste depósito judicial nesta ação, optando o polo ativo pelos pagamentos mensais dos tributos até a sentença ser prolatada aos autos.;0,02% do Patrimônio Líquido do Fundo
11.233.841/0001-65;2021-12-01;1;0555885-47.2011.8.13.0024;3ª Vara da Fazenda Estadual de Belo Honrizonte/MG;1a instância;2011-02-18;6347.15;COPASA vs Real Minas FII;REMOTA;Ação ordinária promovida contra a COPASA para manutenção do fornecimento de água do imóvel sito à Avenida Abilio Machado 330, a qual foi julgada procedente em 23/06/2016. O recurso interposto pela concessionária de águas, aguardando vistas para contrarrazões. A ação foi julgada procedente e, contra a decisão não houve interposição de recurso. Ocorreu trânsito em julgado da decisão. O processo encontra-se em fase de execução da sucumbência fixada em sentença.;0,00% do Patrimônio Líquido do Fundo
11.233.841/0001-65;2021-12-01;1;0414420-16.2012.8.13.0024;6ª Vara Cível;2ª instância;2012-01-23;10000;Ipiranga Produtos de Petróleo S.A. vs Real Minas FII;REMOTA;Ação cominatória, promovida pelo Fundo, objetivando a retirada dos tanques de combustíveis enterrados no imóvel sito à Av. Abílio Machado n° 330, Belo Honrizonte/MG. Ação julgada improcedente na data de 30/04/2015, cuja sentença foi reformada em 2ª instância em 08/03/2016 para julgar procedente interposto pela ré na data de 08/04/2016. Houve interposição de Recurso Especial pela requerida, com sua admissão e remessa ao STJ. Aguardando julgamento do Recurso Especial.;0,01% do Patrimônio Líquido do Fundo
11.233.841/0001-65;2021-12-01;1;3425953-52.2011.8.13.0024;15ª Vara Cível de BHTE;1ª instância;2011-12-16;10000;Ipiranga Produtos de Petróleo S.A. vs Real Minas FII;PROVÁVEL;Ação de reintegração de posse, promovida por Ipiranga Produtos de Petróleo S/A, cuja finalidade era ser reintegrada dos tanques e demais equipamentos que afirmava existir mo imóvel sito à Av. Abilio Machado 330, julgada improcedente na data de 11/08/2014, confirmado pelo Tribunal de Justiça do Estado de Minas Gerais em 05/05/2015. Processo Arquivado.;0,01% do Patrimônio Líquido do Fundo
11.233.841/0001-65;2021-12-01;1;3397792-27.2014.8.13.0024;34ª Vara Cível;1a instância;2014-12-03;25000;Agemar S/A vs Real Minas FII;POSSÍVEL;Ação cautelar de arresto, pormovida pelo Fundo, relativa a extinta locação do imóvel sito à Av. Abilio Machado 330, cujo objetivo é onerar os bens imóveis localizados em nome da locatária, visando assim assegurar o recebimento do crédito locatício em prol do Fundo. O feito em referência foi resolvido sem a apreciação do mértio na data de 15/12/2015. Embargos de declaração negados em 17/02/2017, aguardano prazo para recurso. A estimativa do valor desta ação é no importe de R$ 245.542,49, em face do débito do réu aos autos principais de n° 4306836-79.2013.8.0024. Ação Cautelar foi julgada extinta, sem julgamento do mérito. Aguarda remessa ao TJMG para apreciação de Recurso de Apelação  manejado pelo Real Minas.;0,02% do Patrimônio Líquido do Fundo
11.233.841/0001-65;2021-12-01;1;4306836-79.2013.8.13.0024;34ª Vara Cível;1a instância;2013-12-27;164462.28;Agemar S/A e outros vs Real Minas FII;REMOTA;Ação de despejo por falta de pagamento de aluguéis cumulada com as respectivas cobranças formulada pelo Fundo, para se evitar alegações de nulidades. O despejo operou-se restando pendente e em curso de ação de cobrança dos valores locatícios inadimplidos.;0,10% do Patrimônio Líquido do Fundo
11.233.841/0001-65;2021-12-01;1;3447498-76.2014.8.13.0024;Vara de Registros Públicos;1a instância;2014-12-05;5000;Oficial do cartório do 6° Ofício de registro de imóveis de BH vs Real Minas FII;POSSÍVEL;Ação de retificação do registro civil. A ação foi intentada com o objetivo de corrigir o registro do imóvel, eis que consta a Oliveira Trust como proprietária fiduciária do imóvel, e não o Real Minas FII, fugindo assim dos registros iniciais todos realizados em nome do Real Minas como o proprietário do imóvel. Pedido julgado improcedente na data de 15/09/2015, confirmado pelo Tribunal de justiça do Estado de Minas Gerais em 14/09/2016. Processo Arquivado.;0,00% do Patrimônio Líquido do Fundo
